,Open,Close,High,Low,Limit_Up,Limit_Down,Total_Turnover,Volume,Symbol,Clock,Factor,FactorPost,Pause
185,4842.69,4679.55,4848.86,4675.38,5320.41,4353.06,96047452541.0,7571346200.0,S.CN.SSE.000905,2010-10-14,0.0,0.0,False
186,4654.27,4691.45,4719.93,4638.24,5147.5,4211.59,92543159845.0,7182738700.0,S.CN.SSE.000905,2010-10-15,0.0,0.0,False
187,4699.03,4636.64,4701.16,4545.07,5160.6,4222.31,102226000184.0,8367456000.0,S.CN.SSE.000905,2010-10-18,0.0,0.0,False
188,4637.96,4778.61,4779.11,4637.05,5100.3,4172.98,80300991645.0,6516314300.0,S.CN.SSE.000905,2010-10-19,0.0,0.0,False
189,4682.65,4794.19,4828.9,4661.19,5256.47,4300.75,97102747642.0,7663805700.0,S.CN.SSE.000905,2010-10-20,0.0,0.0,False
190,4805.7,4833.8,4844.54,4771.61,5273.61,4314.77,86005617696.0,6789941400.0,S.CN.SSE.000905,2010-10-21,0.0,0.0,False
191,4837.33,4877.93,4892.62,4826.82,5317.18,4350.42,86069665286.0,6607192200.0,S.CN.SSE.000905,2010-10-22,0.0,0.0,False
192,4894.85,4998.5,4998.89,4894.81,5365.72,4390.13,106747100223.0,8102924700.0,S.CN.SSE.000905,2010-10-25,0.0,0.0,False
193,5010.02,5046.15,5046.65,4983.84,5498.35,4498.65,117510551354.0,8913849000.0,S.CN.SSE.000905,2010-10-26,0.0,0.0,False
194,5046.21,4994.77,5088.85,4976.71,5550.76,4541.53,106578230592.0,8049167800.0,S.CN.SSE.000905,2010-10-27,0.0,0.0,False
195,4978.54,4999.59,5020.07,4952.71,5494.25,4495.3,80933229821.0,6178162100.0,S.CN.SSE.000905,2010-10-28,0.0,0.0,False
196,5005.66,5055.49,5068.7,4992.81,5499.55,4499.63,88982925507.0,6547187700.0,S.CN.SSE.000905,2010-10-29,0.0,0.0,False
197,5072.76,5199.52,5199.81,5072.76,5561.04,4549.94,118634831502.0,8523837700.0,S.CN.SSE.000905,2010-11-01,0.0,0.0,False
198,5211.47,5173.07,5272.45,5171.5,5719.48,4679.57,136199152114.0,9686436800.0,S.CN.SSE.000905,2010-11-02,0.0,0.0,False
199,5165.91,5098.54,5197.96,5096.46,5690.37,4655.76,106056357862.0,7631712400.0,S.CN.SSE.000905,2010-11-03,0.0,0.0,False
200,5104.77,5228.3,5228.92,5104.77,5608.39,4588.69,103398233318.0,7612600900.0,S.CN.SSE.000905,2010-11-04,0.0,0.0,False
201,5274.57,5311.77,5313.48,5244.38,5751.13,4705.47,121087328886.0,8950490800.0,S.CN.SSE.000905,2010-11-05,0.0,0.0,False
202,5338.51,5431.09,5431.39,5330.51,5842.95,4780.59,126108737966.0,9507648700.0,S.CN.SSE.000905,2010-11-08,0.0,0.0,False
203,5435.36,5467.84,5468.36,5398.7,5974.2,4887.98,125207994828.0,9270058100.0,S.CN.SSE.000905,2010-11-09,0.0,0.0,False
204,5459.4,5484.74,5504.88,5432.63,6014.62,4921.06,123461945832.0,8859264100.0,S.CN.SSE.000905,2010-11-10,0.0,0.0,False
205,5462.76,5440.1,5581.35,5440.1,6033.22,4936.27,138992952109.0,9877328400.0,S.CN.SSE.000905,2010-11-11,0.0,0.0,False
206,5411.87,5111.19,5445.71,5094.8,5984.11,4896.09,141776860761.0,10514325500.0,S.CN.SSE.000905,2010-11-12,0.0,0.0,False
207,5117.16,5255.27,5255.85,5083.85,5622.31,4600.07,93162069760.0,6785033500.0,S.CN.SSE.000905,2010-11-15,0.0,0.0,False
208,5259.51,5068.47,5288.97,5017.25,5780.79,4729.74,107405722738.0,7836215300.0,S.CN.SSE.000905,2010-11-16,0.0,0.0,False
209,4989.8,4855.85,5039.09,4830.51,5575.31,4561.62,72200547532.0,5430789000.0,S.CN.SSE.000905,2010-11-17,0.0,0.0,False
210,4885.91,4932.4,4941.2,4814.42,5341.44,4370.27,57603057546.0,4202450500.0,S.CN.SSE.000905,2010-11-18,0.0,0.0,False
211,4959.06,5081.03,5081.03,4919.28,5425.64,4439.16,75492552848.0,5421057400.0,S.CN.SSE.000905,2010-11-19,0.0,0.0,False
212,5049.46,5150.66,5190.6,5036.32,5589.13,4572.93,87125849616.0,6086765100.0,S.CN.SSE.000905,2010-11-22,0.0,0.0,False
213,5129.37,5063.24,5129.37,4970.49,5665.73,4635.6,75005855856.0,5377227500.0,S.CN.SSE.000905,2010-11-23,0.0,0.0,False
214,5022.13,5206.15,5206.42,5017.93,5569.56,4556.91,77895655044.0,5408619800.0,S.CN.SSE.000905,2010-11-24,0.0,0.0,False
215,5228.27,5259.81,5278.32,5226.98,5726.76,4685.53,84176620421.0,6078655700.0,S.CN.SSE.000905,2010-11-25,0.0,0.0,False
216,5255.26,5227.65,5256.4,5169.03,5785.79,4733.83,73895454035.0,5407235300.0,S.CN.SSE.000905,2010-11-26,0.0,0.0,False
217,5214.45,5248.75,5273.79,5180.66,5750.41,4704.88,71080926639.0,5007099900.0,S.CN.SSE.000905,2010-11-29,0.0,0.0,False
218,5238.5,5110.88,5257.1,4960.71,5773.62,4723.87,87462279523.0,6460012300.0,S.CN.SSE.000905,2010-11-30,0.0,0.0,False
219,5090.4,5116.84,5139.96,5071.35,5621.96,4599.79,56140962521.0,4082123700.0,S.CN.SSE.000905,2010-12-01,0.0,0.0,False
220,5175.26,5138.49,5192.63,5135.67,5628.52,4605.15,65517113661.0,4774671500.0,S.CN.SSE.000905,2010-12-02,0.0,0.0,False
221,5135.83,5100.37,5145.81,5052.43,5652.34,4624.64,51837130406.0,3763797400.0,S.CN.SSE.000905,2010-12-03,0.0,0.0,False
222,5103.86,5016.53,5114.07,4989.28,5610.4,4590.33,48188257794.0,3413567800.0,S.CN.SSE.000905,2010-12-06,0.0,0.0,False
223,4999.59,5084.58,5088.76,4931.88,5518.18,4514.88,46997286828.0,3368159600.0,S.CN.SSE.000905,2010-12-07,0.0,0.0,False
224,5077.55,5069.97,5133.25,5059.58,5593.04,4576.12,46928056780.0,3301617800.0,S.CN.SSE.000905,2010-12-08,0.0,0.0,False
225,5047.04,4964.9,5047.04,4964.25,5576.97,4562.97,46985514644.0,3503606900.0,S.CN.SSE.000905,2010-12-09,0.0,0.0,False
226,4944.93,5039.16,5045.95,4935.28,5461.39,4468.41,42161387860.0,3041252700.0,S.CN.SSE.000905,2010-12-10,0.0,0.0,False
227,5063.01,5179.02,5179.52,5063.01,5543.08,4535.25,63884495365.0,4556354900.0,S.CN.SSE.000905,2010-12-13,0.0,0.0,False
228,5194.94,5244.04,5244.53,5181.2,5696.92,4661.12,69983253936.0,4936328300.0,S.CN.SSE.000905,2010-12-14,0.0,0.0,False
229,5244.8,5230.68,5276.14,5211.7,5768.44,4719.63,67483845192.0,4679572300.0,S.CN.SSE.000905,2010-12-15,0.0,0.0,False
230,5219.08,5216.85,5250.39,5200.88,5753.75,4707.61,49766029888.0,3552043900.0,S.CN.SSE.000905,2010-12-16,0.0,0.0,False
231,5212.14,5228.34,5230.33,5187.4,5738.54,4695.17,43025437619.0,3041214400.0,S.CN.SSE.000905,2010-12-17,0.0,0.0,False
232,5246.42,5163.53,5264.21,5043.66,5751.17,4705.5,65571498911.0,4558775600.0,S.CN.SSE.000905,2010-12-20,0.0,0.0,False
233,5166.34,5222.79,5223.4,5123.27,5679.88,4647.18,55801000203.0,4038840600.0,S.CN.SSE.000905,2010-12-21,0.0,0.0,False
234,5225.77,5174.54,5226.18,5157.32,5745.07,4700.51,56958141826.0,4077913500.0,S.CN.SSE.000905,2010-12-22,0.0,0.0,False
235,5161.26,5069.52,5170.18,5060.53,5691.99,4657.09,47842893244.0,3460813400.0,S.CN.SSE.000905,2010-12-23,0.0,0.0,False
236,5046.94,4991.54,5046.94,4947.22,5576.48,4562.57,40444073619.0,3095078600.0,S.CN.SSE.000905,2010-12-24,0.0,0.0,False
237,4993.38,4849.63,5048.6,4832.53,5490.7,4492.39,45458382170.0,3415533800.0,S.CN.SSE.000905,2010-12-27,0.0,0.0,False
238,4820.82,4730.5,4827.35,4700.56,5334.59,4364.67,37498203111.0,2955424800.0,S.CN.SSE.000905,2010-12-28,0.0,0.0,False
239,4730.63,4812.53,4813.24,4723.29,5203.55,4257.45,29581712752.0,2147683700.0,S.CN.SSE.000905,2010-12-29,0.0,0.0,False
240,4810.44,4828.49,4846.65,4777.84,5293.79,4331.28,33164304910.0,2353224100.0,S.CN.SSE.000905,2010-12-30,0.0,0.0,False
241,4833.89,4936.72,4936.72,4833.89,5311.34,4345.64,41140457900.0,2765461400.0,S.CN.SSE.000905,2010-12-31,0.0,0.0,False
242,4964.21,5011.5,5012.06,4938.94,5430.39,4443.04,54148801363.0,3699564400.0,S.CN.SSE.000905,2011-01-04,0.0,0.0,False
243,4989.1,5028.77,5038.87,4964.87,5512.65,4510.35,52016619203.0,3475221800.0,S.CN.SSE.000905,2011-01-05,0.0,0.0,False
244,5026.33,5001.28,5047.26,4992.16,5531.64,4525.89,45887129031.0,3123874300.0,S.CN.SSE.000905,2011-01-06,0.0,0.0,False
245,4990.7,4975.14,5028.27,4945.78,5501.41,4501.15,47227223346.0,3499623300.0,S.CN.SSE.000905,2011-01-07,0.0,0.0,False
246,4966.56,4830.56,4970.42,4816.58,5472.66,4477.63,43833176246.0,3113786200.0,S.CN.SSE.000905,2011-01-10,0.0,0.0,False
247,4811.16,4804.82,4815.5,4747.49,5313.62,4347.51,36680616842.0,2750608900.0,S.CN.SSE.000905,2011-01-11,0.0,0.0,False
248,4813.48,4833.58,4846.95,4764.47,5285.3,4324.34,33842368207.0,2691439800.0,S.CN.SSE.000905,2011-01-12,0.0,0.0,False
249,4851.68,4826.76,4859.53,4810.9,5316.94,4350.22,32453204942.0,2544377300.0,S.CN.SSE.000905,2011-01-13,0.0,0.0,False
250,4816.66,4723.43,4816.66,4719.15,5309.43,4344.08,36531767728.0,2781177400.0,S.CN.SSE.000905,2011-01-14,0.0,0.0,False
251,4690.88,4519.91,4691.57,4507.57,5195.77,4251.08,38540848688.0,3067751000.0,S.CN.SSE.000905,2011-01-17,0.0,0.0,False
252,4502.06,4536.96,4550.29,4483.5,4971.9,4067.92,24231409864.0,1944286600.0,S.CN.SSE.000905,2011-01-18,0.0,0.0,False
253,4538.99,4646.09,4646.09,4530.61,4990.66,4083.27,31999372872.0,2436093800.0,S.CN.SSE.000905,2011-01-19,0.0,0.0,False
254,4637.77,4477.36,4637.77,4476.56,5110.7,4181.48,36214797899.0,2865246300.0,S.CN.SSE.000905,2011-01-20,0.0,0.0,False
255,4459.99,4506.32,4549.59,4445.23,4925.09,4029.62,33386899654.0,2709504200.0,S.CN.SSE.000905,2011-01-21,0.0,0.0,False
256,4506.61,4398.49,4521.13,4397.02,4956.95,4055.69,32074479982.0,2522068200.0,S.CN.SSE.000905,2011-01-24,0.0,0.0,False
257,4390.16,4341.91,4392.22,4307.91,4838.34,3958.65,26649035293.0,2133616900.0,S.CN.SSE.000905,2011-01-25,0.0,0.0,False
258,4339.86,4424.89,4426.25,4339.86,4776.1,3907.72,25235239648.0,1974312400.0,S.CN.SSE.000905,2011-01-26,0.0,0.0,False
259,4397.93,4502.81,4514.43,4369.87,4867.38,3982.4,35608939750.0,2796481700.0,S.CN.SSE.000905,2011-01-27,0.0,0.0,False
260,4497.83,4548.21,4559.36,4493.84,4953.09,4052.53,33231246887.0,2581766500.0,S.CN.SSE.000905,2011-01-28,0.0,0.0,False
261,4544.33,4610.86,4611.0,4536.19,5003.03,4093.39,34065114763.0,2640632200.0,S.CN.SSE.000905,2011-01-31,0.0,0.0,False
262,4612.4,4630.58,4638.61,4604.91,5071.95,4149.77,31851848756.0,2394669500.0,S.CN.SSE.000905,2011-02-01,0.0,0.0,False
263,4597.54,4609.72,4654.59,4584.9,5093.64,4167.52,35874081337.0,2754208500.0,S.CN.SSE.000905,2011-02-09,0.0,0.0,False
264,4604.84,4733.97,4734.06,4602.33,5070.69,4148.75,43583054975.0,3457825000.0,S.CN.SSE.000905,2011-02-10,0.0,0.0,False
265,4736.27,4786.81,4803.1,4729.39,5207.37,4260.58,51826099577.0,3991598300.0,S.CN.SSE.000905,2011-02-11,0.0,0.0,False
266,4792.85,4872.49,4884.99,4792.85,5265.49,4308.13,62502918176.0,4781513300.0,S.CN.SSE.000905,2011-02-14,0.0,0.0,False
267,4878.68,4869.69,4932.33,4862.77,5359.74,4385.25,68054571951.0,5155704100.0,S.CN.SSE.000905,2011-02-15,0.0,0.0,False
268,4860.89,4952.67,4952.95,4855.95,5356.66,4382.72,61015681747.0,4467136700.0,S.CN.SSE.000905,2011-02-16,0.0,0.0,False
269,4962.13,4987.48,4990.75,4917.95,5447.93,4457.4,68506795975.0,5044532700.0,S.CN.SSE.000905,2011-02-17,0.0,0.0,False
270,4977.22,4941.43,4984.18,4915.67,5486.23,4488.73,58436567945.0,4290671900.0,S.CN.SSE.000905,2011-02-18,0.0,0.0,False
271,4911.81,5042.97,5043.25,4905.36,5435.58,4447.29,64040480732.0,4737022000.0,S.CN.SSE.000905,2011-02-21,0.0,0.0,False
272,5052.36,4909.74,5058.75,4908.25,5547.26,4538.67,79490295533.0,5738196100.0,S.CN.SSE.000905,2011-02-22,0.0,0.0,False
273,4891.24,4979.06,4983.23,4891.24,5400.72,4418.77,61614316534.0,4483006400.0,S.CN.SSE.000905,2011-02-23,0.0,0.0,False
274,4976.34,5027.73,5033.1,4963.76,5476.96,4481.15,65190945277.0,5009068500.0,S.CN.SSE.000905,2011-02-24,0.0,0.0,False
275,5019.5,5032.8,5039.79,4964.35,5530.5,4524.96,57641320377.0,4445545000.0,S.CN.SSE.000905,2011-02-25,0.0,0.0,False
276,5040.22,5095.21,5095.57,5007.65,5536.08,4529.52,66627729267.0,5124278700.0,S.CN.SSE.000905,2011-02-28,0.0,0.0,False
277,5099.7,5122.44,5143.77,5082.04,5604.73,4585.69,77456783066.0,5779841800.0,S.CN.SSE.000905,2011-03-01,0.0,0.0,False
278,5099.48,5108.74,5120.41,5024.86,5634.69,4610.2,70893197822.0,5314279000.0,S.CN.SSE.000905,2011-03-02,0.0,0.0,False
279,5106.39,5009.05,5124.61,5000.54,5619.61,4597.87,67453574372.0,5171038900.0,S.CN.SSE.000905,2011-03-03,0.0,0.0,False
280,5005.56,5067.62,5067.92,4989.65,5509.95,4508.14,54570107259.0,4255960400.0,S.CN.SSE.000905,2011-03-04,0.0,0.0,False
281,5085.45,5138.25,5138.65,5085.45,5574.38,4560.86,77165909073.0,5747858800.0,S.CN.SSE.000905,2011-03-07,0.0,0.0,False
282,5135.35,5165.73,5166.36,5113.09,5652.07,4624.42,71456158892.0,5314008100.0,S.CN.SSE.000905,2011-03-08,0.0,0.0,False
283,5168.13,5181.37,5186.03,5147.87,5682.31,4649.16,69096749209.0,5114619700.0,S.CN.SSE.000905,2011-03-09,0.0,0.0,False
284,5174.03,5143.41,5174.03,5139.78,5699.5,4663.23,72055747928.0,5231988600.0,S.CN.SSE.000905,2011-03-10,0.0,0.0,False
285,5118.07,5139.75,5200.7,5113.48,5657.75,4629.07,70886655549.0,5171933500.0,S.CN.SSE.000905,2011-03-11,0.0,0.0,False
286,5127.14,5190.04,5190.73,5111.01,5653.72,4625.77,75553123090.0,5341013300.0,S.CN.SSE.000905,2011-03-14,0.0,0.0,False
287,5178.09,5131.33,5178.09,5016.88,5709.04,4671.03,85317312273.0,6333606400.0,S.CN.SSE.000905,2011-03-15,0.0,0.0,False
288,5122.27,5199.36,5200.06,5119.19,5644.47,4618.2,75781512600.0,5556131900.0,S.CN.SSE.000905,2011-03-16,0.0,0.0,False
289,5151.64,5104.13,5185.41,5080.53,5719.29,4679.42,74999674473.0,5674077700.0,S.CN.SSE.000905,2011-03-17,0.0,0.0,False
290,5133.77,5126.93,5160.8,5105.06,5614.55,4593.72,57094408873.0,4267683300.0,S.CN.SSE.000905,2011-03-18,0.0,0.0,False
291,5120.67,5086.11,5130.93,5062.79,5639.63,4614.24,55093792660.0,4191967500.0,S.CN.SSE.000905,2011-03-21,0.0,0.0,False
292,5093.41,5085.81,5102.43,5020.76,5594.72,4577.5,53595286191.0,3910699900.0,S.CN.SSE.000905,2011-03-22,0.0,0.0,False
293,5084.77,5155.34,5155.59,5076.72,5594.39,4577.23,60690171878.0,4637356000.0,S.CN.SSE.000905,2011-03-23,0.0,0.0,False
294,5159.2,5169.26,5185.5,5149.66,5670.87,4639.8,63827670882.0,4899669200.0,S.CN.SSE.000905,2011-03-24,0.0,0.0,False
295,5164.82,5212.35,5218.06,5164.78,5686.19,4652.34,75047768896.0,5857739700.0,S.CN.SSE.000905,2011-03-25,0.0,0.0,False
296,5223.07,5199.55,5231.73,5187.45,5733.58,4691.11,89292333979.0,6912303000.0,S.CN.SSE.000905,2011-03-28,0.0,0.0,False
297,5185.68,5111.15,5191.54,5105.03,5719.51,4679.6,87274614443.0,7033332700.0,S.CN.SSE.000905,2011-03-29,0.0,0.0,False
298,5101.11,5064.55,5117.22,5036.29,5622.27,4600.04,66256112915.0,5362860200.0,S.CN.SSE.000905,2011-03-30,0.0,0.0,False
299,5065.12,5000.4,5079.23,4985.02,5571.0,4558.09,56200997747.0,4579340300.0,S.CN.SSE.000905,2011-03-31,0.0,0.0,False
300,4999.76,5065.08,5065.08,4991.79,5500.44,4500.36,48618443215.0,3911730200.0,S.CN.SSE.000905,2011-04-01,0.0,0.0,False
301,5046.9,5057.84,5070.34,5019.49,5571.58,4558.57,58417048983.0,4571476100.0,S.CN.SSE.000905,2011-04-06,0.0,0.0,False
302,5056.09,5089.75,5090.02,5045.19,5563.62,4552.06,57683810293.0,4496888600.0,S.CN.SSE.000905,2011-04-07,0.0,0.0,False
303,5087.31,5148.8,5149.05,5079.65,5598.73,4580.78,58374692881.0,4537160400.0,S.CN.SSE.000905,2011-04-08,0.0,0.0,False
304,5157.07,5107.14,5162.49,5102.71,5663.68,4633.92,66933358490.0,5261755000.0,S.CN.SSE.000905,2011-04-11,0.0,0.0,False
305,5096.57,5114.46,5139.03,5083.39,5617.85,4596.42,63128234949.0,5271436500.0,S.CN.SSE.000905,2011-04-12,0.0,0.0,False
306,5098.64,5165.21,5165.49,5069.39,5625.9,4603.01,58014657947.0,4887132900.0,S.CN.SSE.000905,2011-04-13,0.0,0.0,False
307,5162.31,5150.87,5175.24,5140.0,5681.73,4648.69,59275613529.0,4891311900.0,S.CN.SSE.000905,2011-04-14,0.0,0.0,False
308,5143.3,5162.41,5162.41,5103.09,5665.96,4635.78,63287015102.0,5279411200.0,S.CN.SSE.000905,2011-04-15,0.0,0.0,False
309,5149.34,5178.89,5179.45,5140.41,5678.66,4646.17,69014028734.0,5646023100.0,S.CN.SSE.000905,2011-04-18,0.0,0.0,False
310,5149.66,5116.14,5153.56,5095.6,5696.78,4661.0,77177175059.0,6401797400.0,S.CN.SSE.000905,2011-04-19,0.0,0.0,False
311,5116.11,5152.4,5154.74,5116.11,5627.76,4604.53,63372008210.0,5087671500.0,S.CN.SSE.000905,2011-04-20,0.0,0.0,False
312,5169.62,5188.11,5191.01,5159.96,5667.63,4637.16,67225993144.0,5383070700.0,S.CN.SSE.000905,2011-04-21,0.0,0.0,False
313,5187.76,5165.12,5193.21,5150.42,5706.92,4669.3,65818514589.0,5498767000.0,S.CN.SSE.000905,2011-04-22,0.0,0.0,False
314,5152.07,5054.77,5152.07,5054.77,5681.64,4648.61,60598396125.0,5011404400.0,S.CN.SSE.000905,2011-04-25,0.0,0.0,False
315,5033.79,4970.57,5047.34,4943.06,5560.24,4549.29,46731467118.0,3925771800.0,S.CN.SSE.000905,2011-04-26,0.0,0.0,False
316,4977.95,4913.5,5003.86,4872.51,5467.63,4473.51,47874248469.0,4112825800.0,S.CN.SSE.000905,2011-04-27,0.0,0.0,False
317,4920.94,4755.42,4937.11,4752.41,5404.85,4422.15,46696455937.0,4077560200.0,S.CN.SSE.000905,2011-04-28,0.0,0.0,False
318,4749.53,4836.87,4837.0,4738.45,5230.96,4279.87,34952309552.0,3011031000.0,S.CN.SSE.000905,2011-04-29,0.0,0.0,False
319,4836.86,4920.57,4920.71,4816.02,5320.55,4353.18,42337029899.0,3546053500.0,S.CN.SSE.000905,2011-05-03,0.0,0.0,False
320,4900.44,4814.78,4900.44,4798.41,5412.63,4428.51,48501424167.0,4062791500.0,S.CN.SSE.000905,2011-05-04,0.0,0.0,False
321,4792.13,4827.21,4842.37,4784.7,5296.26,4333.3,39948589955.0,3470003100.0,S.CN.SSE.000905,2011-05-05,0.0,0.0,False
322,4787.52,4849.97,4874.98,4764.84,5309.93,4344.49,43482349641.0,3690577100.0,S.CN.SSE.000905,2011-05-06,0.0,0.0,False
323,4855.84,4889.92,4897.76,4855.84,5334.97,4364.97,41948703524.0,3456250800.0,S.CN.SSE.000905,2011-05-09,0.0,0.0,False
324,4893.95,4918.67,4918.87,4871.45,5378.91,4400.93,41590094339.0,3522454500.0,S.CN.SSE.000905,2011-05-10,0.0,0.0,False
325,4919.24,4929.49,4949.02,4880.31,5410.54,4426.81,49759156156.0,4237492400.0,S.CN.SSE.000905,2011-05-11,0.0,0.0,False
326,4896.34,4863.8,4940.82,4863.12,5422.44,4436.54,54364102761.0,4735557300.0,S.CN.SSE.000905,2011-05-12,0.0,0.0,False
327,4860.03,4902.56,4903.11,4817.83,5350.17,4377.42,49201045718.0,4246408300.0,S.CN.SSE.000905,2011-05-13,0.0,0.0,False
328,4900.0,4900.71,4931.13,4892.24,5392.82,4412.31,47185720435.0,4099534300.0,S.CN.SSE.000905,2011-05-16,0.0,0.0,False
329,4892.29,4873.95,4912.71,4823.06,5390.78,4410.64,53375981642.0,4686059500.0,S.CN.SSE.000905,2011-05-17,0.0,0.0,False
330,4859.32,4906.19,4907.75,4850.45,5361.35,4386.56,40258340759.0,3608075100.0,S.CN.SSE.000905,2011-05-18,0.0,0.0,False
331,4912.81,4879.89,4929.21,4875.8,5396.81,4415.57,40656806517.0,3468265600.0,S.CN.SSE.000905,2011-05-19,0.0,0.0,False
332,4875.08,4863.19,4886.59,4837.98,5367.88,4391.9,36148815016.0,3021996400.0,S.CN.SSE.000905,2011-05-20,0.0,0.0,False
333,4853.9,4679.53,4853.92,4677.45,5349.5,4376.87,46854851911.0,4285262200.0,S.CN.SSE.000905,2011-05-23,0.0,0.0,False
334,4656.01,4672.08,4676.84,4590.13,5147.48,4211.57,36938119960.0,3287198100.0,S.CN.SSE.000905,2011-05-24,0.0,0.0,False
335,4667.64,4618.75,4689.69,4613.68,5139.28,4204.87,37355369017.0,3418169200.0,S.CN.SSE.000905,2011-05-25,0.0,0.0,False
336,4635.95,4572.94,4662.29,4572.32,5080.62,4156.87,40354804074.0,3570183800.0,S.CN.SSE.000905,2011-05-26,0.0,0.0,False
337,4561.77,4428.89,4567.23,4425.76,5030.24,4115.65,37048763813.0,3390238600.0,S.CN.SSE.000905,2011-05-27,0.0,0.0,False
338,4403.0,4345.05,4427.0,4339.08,4871.78,3986.0,28052719748.0,2659257500.0,S.CN.SSE.000905,2011-05-30,0.0,0.0,False
339,4347.99,4444.28,4444.59,4339.63,4779.55,3910.54,28524372044.0,2647238400.0,S.CN.SSE.000905,2011-05-31,0.0,0.0,False
340,4439.39,4490.89,4494.0,4424.2,4888.7,3999.85,29745700595.0,2746729400.0,S.CN.SSE.000905,2011-06-01,0.0,0.0,False
341,4434.86,4430.0,4452.53,4363.9,4939.98,4041.8,32797875253.0,3038598800.0,S.CN.SSE.000905,2011-06-02,0.0,0.0,False
342,4425.49,4506.2,4514.31,4424.2,4873.0,3987.0,29894914280.0,2671969100.0,S.CN.SSE.000905,2011-06-03,0.0,0.0,False
343,4496.96,4547.3,4548.22,4490.62,4956.82,4055.58,29192307348.0,2535242700.0,S.CN.SSE.000905,2011-06-07,0.0,0.0,False
344,4542.7,4562.97,4568.29,4486.65,5002.03,4092.57,33398438594.0,2969370400.0,S.CN.SSE.000905,2011-06-08,0.0,0.0,False
345,4552.07,4456.73,4553.71,4456.59,5019.27,4106.67,33502489779.0,3012745200.0,S.CN.SSE.000905,2011-06-09,0.0,0.0,False
346,4442.51,4469.05,4469.58,4383.2,4902.4,4011.06,29456674895.0,2716272700.0,S.CN.SSE.000905,2011-06-10,0.0,0.0,False
347,4439.87,4468.79,4475.69,4408.06,4915.95,4022.14,25594244639.0,2290297400.0,S.CN.SSE.000905,2011-06-13,0.0,0.0,False
348,4466.99,4540.94,4546.73,4461.53,4915.67,4021.91,33903979110.0,2995558500.0,S.CN.SSE.000905,2011-06-14,0.0,0.0,False
349,4531.36,4499.69,4562.04,4498.78,4995.03,4086.85,33518283130.0,2954781100.0,S.CN.SSE.000905,2011-06-15,0.0,0.0,False
350,4461.26,4402.14,4466.78,4396.21,4949.66,4049.72,30663429751.0,2790606900.0,S.CN.SSE.000905,2011-06-16,0.0,0.0,False
351,4392.98,4337.37,4415.16,4332.49,4842.36,3961.93,25191626303.0,2282689700.0,S.CN.SSE.000905,2011-06-17,0.0,0.0,False
352,4325.6,4278.75,4333.57,4251.11,4771.1,3903.63,23481559124.0,2158850500.0,S.CN.SSE.000905,2011-06-20,0.0,0.0,False
353,4286.36,4338.42,4338.85,4269.92,4706.63,3850.88,26823923809.0,2444865700.0,S.CN.SSE.000905,2011-06-21,0.0,0.0,False
354,4341.36,4321.22,4350.92,4300.64,4772.26,3904.58,24496084382.0,2228087900.0,S.CN.SSE.000905,2011-06-22,0.0,0.0,False
355,4307.81,4402.94,4411.86,4276.73,4753.34,3889.1,33040753820.0,2927737600.0,S.CN.SSE.000905,2011-06-23,0.0,0.0,False
356,4390.09,4509.18,4533.7,4381.8,4843.23,3962.64,53141867590.0,4592928400.0,S.CN.SSE.000905,2011-06-24,0.0,0.0,False
357,4511.76,4568.19,4578.32,4510.72,4960.1,4058.26,47102993276.0,3916460400.0,S.CN.SSE.000905,2011-06-27,0.0,0.0,False
358,4569.76,4574.48,4582.62,4529.18,5025.01,4111.37,40115208713.0,3231001100.0,S.CN.SSE.000905,2011-06-28,0.0,0.0,False
359,4570.84,4511.55,4583.49,4511.28,5031.92,4117.03,41337680569.0,3396370200.0,S.CN.SSE.000905,2011-06-29,0.0,0.0,False
360,4506.75,4579.33,4585.26,4506.74,4962.7,4060.39,39545274858.0,3273795000.0,S.CN.SSE.000905,2011-06-30,0.0,0.0,False
361,4589.18,4604.75,4635.25,4582.33,5037.27,4121.4,44850873979.0,3882020200.0,S.CN.SSE.000905,2011-07-01,0.0,0.0,False
362,4617.95,4719.39,4719.57,4617.95,5065.22,4144.27,59892749363.0,5031479400.0,S.CN.SSE.000905,2011-07-04,0.0,0.0,False
363,4722.33,4749.42,4758.07,4711.17,5191.33,4247.45,56956112520.0,4606850900.0,S.CN.SSE.000905,2011-07-05,0.0,0.0,False
364,4742.17,4760.92,4763.24,4705.39,5224.37,4274.48,54362840502.0,4330434000.0,S.CN.SSE.000905,2011-07-06,0.0,0.0,False
365,4757.07,4761.45,4813.34,4742.37,5237.01,4284.83,61550736344.0,4850315800.0,S.CN.SSE.000905,2011-07-07,0.0,0.0,False
366,4755.75,4756.61,4769.55,4720.23,5237.6,4285.31,46150254239.0,3641059700.0,S.CN.SSE.000905,2011-07-08,0.0,0.0,False
367,4741.98,4799.42,4802.44,4728.49,5232.28,4280.95,47482947146.0,3725219400.0,S.CN.SSE.000905,2011-07-11,0.0,0.0,False
368,4762.09,4731.12,4771.59,4727.67,5279.36,4319.48,51231813529.0,4142080400.0,S.CN.SSE.000905,2011-07-12,0.0,0.0,False
369,4729.2,4825.42,4825.5,4729.2,5204.23,4258.01,52157709585.0,4023526700.0,S.CN.SSE.000905,2011-07-13,0.0,0.0,False
